Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
marketing,ARM,9,6185,691,1,1498.227673727,24.06731976500032,0.5725089601790048,0.2590448625180897,0.2642391823185934,0.2590448625180897,0.2613490993983547
marketing,ARM,9,6185,691,2,1424.488694315,23.223722625999926,0.5835173365775208,0.276410998552822,0.28788484177132373,0.276410998552822,0.28126608498873434
marketing,ARM,9,6185,691,3,1403.3193014579997,23.191256936000173,0.590337193505863,0.2952243125904486,0.3051344912299096,0.2952243125904486,0.29847641877583725
marketing,ARM,9,6186,690,4,1422.9435994819996,23.046482687000207,0.589234227496497,0.29130434782608694,0.2949498127849283,0.29130434782608694,0.29218623698925283
marketing,ARM,9,6187,689,5,1446.0223351239993,23.552522897000017,0.5790362340836184,0.2728592162554427,0.2743375897718976,0.2728592162554427,0.27273263800773806
marketing,ARM,9,6189,687,6,1418.9633349119995,19.281278945998565,0.5732811060847538,0.26346433770014555,0.27292313817021324,0.26346433770014555,0.2670615680416598
marketing,ARM,9,6190,686,7,1441.6724826679983,23.387761563999447,0.5923032145319777,0.2988338192419825,0.30409589429624256,0.2988338192419825,0.3000674518477195
marketing,ARM,9,6191,685,8,1394.7458565739998,19.144951295000283,0.5998101305129859,0.3094890510948905,0.308276058689008,0.3094890510948905,0.3083829544320344
marketing,ARM,9,6192,684,9,1418.7404578990008,22.868085086000065,0.5773201102771588,0.27046783625730997,0.2787449181415333,0.27046783625730997,0.2743127688045835
marketing,ARM,9,6194,682,10,1414.8377643969998,19.188895532999595,0.5870468975785988,0.2859237536656892,0.2993412228401114,0.2859237536656892,0.2915015993083681
