Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
led7digit,FPGA,10,312,188,1,0.837834358215332,0.0827016830444336,0.5123036980749748,0.10106382978723404,0.0925531914893617,0.10106382978723404,0.09397163120567377
led7digit,FPGA,10,462,38,2,1.0284216403961182,0.08359360694885254,0.7470151072124755,0.5263157894736842,0.5805555555555555,0.5263157894736842,0.5221386800334168
led7digit,FPGA,10,462,38,3,1.0316612720489502,0.0837254524230957,0.7505116959064327,0.5263157894736842,0.5266290726817042,0.5263157894736842,0.5132832080200501
led7digit,FPGA,10,463,37,4,1.0252587795257568,0.08379578590393066,0.6766641641641642,0.40540540540540543,0.37357357357357357,0.40540540540540543,0.3820677820677821
led7digit,FPGA,10,463,37,5,1.0241167545318604,0.08382844924926758,0.6702202202202202,0.3783783783783784,0.38001638001637994,0.3783783783783784,0.3463963963963964
led7digit,FPGA,10,463,37,6,1.0113799571990967,0.09048962593078613,0.6943818818818819,0.43243243243243246,0.4453316953316953,0.43243243243243246,0.40193050193050195
led7digit,FPGA,10,465,35,7,1.0289208889007568,0.0835573673248291,0.6710978835978838,0.4,0.4514285714285714,0.4,0.3852731395588539
led7digit,FPGA,10,469,31,8,1.027029037475586,0.08340120315551758,0.6258960573476701,0.3225806451612903,0.38003072196620585,0.3225806451612903,0.33842805939580134
led7digit,FPGA,10,470,30,9,1.0137650966644287,0.08380985260009766,0.6358024691358029,0.36666666666666664,0.3352380952380952,0.36666666666666664,0.33746031746031746
led7digit,FPGA,10,471,29,10,1.0114977359771729,0.08311033248901367,0.6503352490421456,0.3793103448275862,0.45689655172413796,0.3793103448275862,0.40207991242474
