Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
twonorm,FPGA,2,6659,741,1,12.452899932861328,0.15131831169128418,0.9136155022947476,0.9136302294197031,0.9138206611723564,0.9136302294197031,0.9136189022366762
twonorm,FPGA,2,6659,741,2,13.35318374633789,0.1692218780517578,0.9554818969913309,0.9554655870445344,0.9557359489842777,0.9554655870445344,0.9554597466466364
twonorm,FPGA,2,6659,741,3,13.007600784301758,0.15999794006347656,0.9473701464267501,0.9473684210526315,0.9473718718008688,0.9473684210526315,0.9473684210526315
twonorm,FPGA,2,6660,740,4,13.46559762954712,0.16328835487365723,0.9270270270270271,0.927027027027027,0.927027027027027,0.927027027027027,0.927027027027027
twonorm,FPGA,2,6660,740,5,13.283044815063477,0.1609346866607666,0.9391891891891894,0.9391891891891891,0.9392694063926941,0.9391891891891891,0.9391864128201616
twonorm,FPGA,2,6660,740,6,13.285638093948364,0.16222929954528809,0.9486486486486487,0.9486486486486486,0.9487010899739925,0.9486486486486486,0.9486471482000937
twonorm,FPGA,2,6660,740,7,13.188536405563354,0.16173815727233887,0.9459459459459459,0.9459459459459459,0.946154520740156,0.9459459459459459,0.9459396277139768
twonorm,FPGA,2,6661,739,8,13.249681949615479,0.16201400756835938,0.9513000805683731,0.9512855209742895,0.9514985808337386,0.9512855209742895,0.9512805252762399
twonorm,FPGA,2,6661,739,9,13.539836883544922,0.16498970985412598,0.9431663370687761,0.9431664411366711,0.9431664411366711,0.9431664411366711,0.9431664411366711
twonorm,FPGA,2,6661,739,10,13.841301441192627,0.16798782348632812,0.9485644180766132,0.9485791610284168,0.9487880412915743,0.9485791610284168,0.9485723807551658
